Academic Year	Aggregate Level	County Code	District Code	School Code	County Name	District Name	School Name	Charter School	DASS	Reporting Category	Cumulative Enrollment	Homeless Student Enrollment	Temporarily Doubled Up	Temporary Shelters	Hotels/Motels	Temporarily Unsheltered	Missing/Unknown	Temporarily Doubled Up (percent)	Temporary Shelters (percent)	Hotels/Motels (percent)	Temporarily Unsheltered (percent)	Missing/Unknown (percent)
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	All	No 	RW	496	11	7	4	0	0	0	63.6	36.4	0.0	0.0	0.0
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	No 	All	RW	496	11	7	4	0	0	0	63.6	36.4	0.0	0.0	0.0
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	No 	No 	RW	496	11	7	4	0	0	0	63.6	36.4	0.0	0.0	0.0
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	All	All	SD	57	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	All	No 	SD	57	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	No 	All	SD	57	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	No 	No 	SD	57	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	All	All	SE	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	All	No 	SE	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	No 	All	SE	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	No 	No 	SE	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	All	All	TA	640	20	16	4	0	0	0	80.0	20.0	0.0	0.0	0.0
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	All	No 	TA	640	20	16	4	0	0	0	80.0	20.0	0.0	0.0	0.0
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	No 	All	TA	640	20	16	4	0	0	0	80.0	20.0	0.0	0.0	0.0
2023-24	D	45	70003	NULL	Shasta	Grant Elementary	NULL	No 	No 	TA	640	20	16	4	0	0	0	80.0	20.0	0.0	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GR01	65	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GR01	65	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	GR01	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GR01	65	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GR01	65	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	GR01	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GR02	55	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GR02	55	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GR02	55	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GR02	55	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GR03	61	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GR03	60	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	GR03	2	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GR03	61	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GR03	60	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	GR03	2	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GR04	56	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GR04	56	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GR04	56	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GR04	56	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GR05	58	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GR05	58	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	GR05	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GR05	58	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GR05	58	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	GR05	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GR06	53	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GR06	52	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	GR06	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GR06	53	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GR06	52	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	GR06	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GR07	62	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GR07	61	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	GR07	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GR07	62	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GR07	61	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	GR07	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GR08	65	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GR08	65	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	GR08	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GR08	65	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GR08	65	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	GR08	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GRKN	75	7	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GRKN	75	7	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	GRKN	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GRKN	75	7	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GRKN	75	7	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	GRKN	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	GRTK	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	GRTK	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	GRTK	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	GRTK	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	RA	45	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	RA	45	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	RA	45	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	RA	45	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	RB	10	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	RB	10	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	RB	10	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	RB	10	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	RD	44	8	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	RD	43	8	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	RD	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	RD	44	8	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	RD	43	8	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	RD	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	RF	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	RF	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	RF	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	RF	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	RH	112	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	RH	112	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	RH	2	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	RH	112	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	RH	112	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	RH	2	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	RI	32	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	RI	31	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	RI	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	RI	32	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	RI	31	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	RI	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	RP	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	RP	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	RP	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	RP	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	RT	23	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	RT	23	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	RT	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	RT	23	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	RT	23	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	RT	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	RW	285	11	9	2	0	0	0	81.8	18.2	0.0	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	RW	284	11	9	2	0	0	0	81.8	18.2	0.0	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	RW	12	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	RW	285	11	9	2	0	0	0	81.8	18.2	0.0	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	RW	284	11	9	2	0	0	0	81.8	18.2	0.0	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	RW	12	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	SD	94	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	SD	94	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	SD	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	SD	94	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	SD	94	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	SD	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	SE	48	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	SE	48	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	SE	48	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	SE	48	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	All	TA	554	29	22	6	1	0	0	75.9	20.7	3.4	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	No 	TA	551	29	22	6	1	0	0	75.9	20.7	3.4	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	All	Yes	TA	18	1	0	1	0	0	0	0.0	100.0	0.0	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	All	TA	554	29	22	6	1	0	0	75.9	20.7	3.4	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	No 	TA	551	29	22	6	1	0	0	75.9	20.7	3.4	0.0	0.0
2023-24	D	45	70011	NULL	Shasta	Happy Valley Union Elementary	NULL	No 	Yes	TA	18	1	0	1	0	0	0	0.0	100.0	0.0	0.0	0.0
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GR01	4	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GR01	4	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GR01	4	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GR01	4	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GR02	7	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GR02	7	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GR02	7	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GR02	7	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GR03	4	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GR03	4	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GR03	4	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GR03	4	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GR04	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GR04	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GR04	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GR04	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GR05	4	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GR05	4	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GR05	4	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GR05	4	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GR06	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GR06	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GR06	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GR06	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GR07	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GR07	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GR07	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GR07	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GR08	4	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GR08	4	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GR08	4	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GR08	4	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GRKN	5	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GRKN	5	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GRKN	5	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GRKN	5	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	GRTK	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	GRTK	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	GRTK	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	GRTK	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	RA	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	RA	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	RA	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	RA	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	RB	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	RB	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	All	RB	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	No 	No 	RB	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	45	70029	NULL	Shasta	Igo, Ono, Platina Union Elementary	NULL	All	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
