Academic Year	Aggregate Level	County Code	District Code	School Code	County Name	District Name	School Name	Charter School	DASS	Reporting Category	Cumulative Enrollment	Homeless Student Enrollment	Temporarily Doubled Up	Temporary Shelters	Hotels/Motels	Temporarily Unsheltered	Missing/Unknown	Temporarily Doubled Up (percent)	Temporary Shelters (percent)	Hotels/Motels (percent)	Temporarily Unsheltered (percent)	Missing/Unknown (percent)
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	GR06	23	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	GR06	23	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	GR07	29	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	GR07	29	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	GR07	29	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	GR07	29	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	GR08	28	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	GR08	28	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	GR08	28	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	GR08	28	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	GR09	35	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	GR09	35	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	GR09	35	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	GR09	35	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	GR10	32	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	GR10	32	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	GR10	32	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	GR10	32	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	GR11	33	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	GR11	33	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	GR11	33	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	GR11	33	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	GR12	28	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	GR12	28	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	GR12	28	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	GR12	28	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	GRKN	39	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	GRKN	39	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	GRKN	39	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	GRKN	39	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	RA	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	RA	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	RA	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	RA	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	RB	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	RB	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	RB	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	RB	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	RD	4	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	RD	4	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	RD	4	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	RD	4	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	RF	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	RF	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	RF	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	RF	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	RH	179	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	RH	179	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	RH	179	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	RH	179	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	RI	24	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	RI	24	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	RI	24	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	RI	24	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	RT	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	RT	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	RT	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	RT	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	RW	235	6	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	RW	235	6	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	RW	235	6	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	RW	235	6	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	SD	78	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	SD	78	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	SD	78	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	SD	78	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	SE	63	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	SE	63	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	SE	63	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	SE	63	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	All	TA	446	12	4	7	1	0	0	33.3	58.3	8.3	0.0	0.0
2020-21	D	26	73668		Mono	Eastern Sierra Unified		All	No 	TA	446	12	4	7	1	0	0	33.3	58.3	8.3	0.0	0.0
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	All	TA	446	12	4	7	1	0	0	33.3	58.3	8.3	0.0	0.0
2020-21	D	26	73668		Mono	Eastern Sierra Unified		No 	No 	TA	446	12	4	7	1	0	0	33.3	58.3	8.3	0.0	0.0
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR01	82	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR01	82	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR01	82	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR01	82	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR02	92	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR02	92	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR02	92	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR02	92	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR03	91	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR03	91	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR03	91	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR03	91	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR04	76	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR04	76	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR04	76	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR04	76	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR05	86	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR05	86	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR05	86	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR05	86	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR06	86	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR06	86	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR06	86	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR06	86	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR07	88	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR07	88	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR07	88	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR07	88	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR08	95	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR08	95	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR08	95	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR08	95	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR09	113	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR09	113	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR09	113	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR09	113	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR10	86	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR10	86	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR10	86	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR10	86	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR11	102	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR11	101	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	GR11	6	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR11	102	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR11	101	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	GR11	6	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GR12	81	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GR12	81	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	GR12	9	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GR12	81	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GR12	81	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	GR12	9	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	GRKN	121	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	GRKN	121	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	GRKN	121	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	GRKN	121	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	RA	12	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	RA	12	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	RA	12	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	RA	12	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	RB	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	RB	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	RB	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	RB	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	RF	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	RF	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	RF	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	RF	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	RH	705	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	RH	704	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	RH	12	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	RH	705	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	RH	704	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	RH	12	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	RI	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	RI	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	RI	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	RI	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	RI	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	RI	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	RT	30	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	RT	30	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	RT	30	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	RT	30	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	RW	446	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	RW	446	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	RW	3	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	RW	446	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	RW	446	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	RW	3	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	SD	120	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	SD	120	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	SD	120	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	SD	120	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	SE	292	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	SE	292	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	SE	292	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	SE	292	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	73692		Mono	Mammoth Unified		All	All	TA	1199	6	4	2	0	0	0	66.7	33.3	0.0	0.0	0.0
2020-21	D	26	73692		Mono	Mammoth Unified		All	No 	TA	1198	6	4	2	0	0	0	66.7	33.3	0.0	0.0	0.0
2020-21	D	26	73692		Mono	Mammoth Unified		All	Yes	TA	15	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0
2020-21	D	26	73692		Mono	Mammoth Unified		No 	All	TA	1199	6	4	2	0	0	0	66.7	33.3	0.0	0.0	0.0
2020-21	D	26	73692		Mono	Mammoth Unified		No 	No 	TA	1198	6	4	2	0	0	0	66.7	33.3	0.0	0.0	0.0
2020-21	D	26	73692		Mono	Mammoth Unified		No 	Yes	TA	15	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0
2020-21	D	26	10264		Mono	Mono County Office of Education		All	All	GR08	1	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		All	Yes	GR08	1	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	All	GR08	1	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	Yes	GR08	1	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		All	All	GR09	5	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		All	Yes	GR09	5	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	All	GR09	4	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	Yes	GR09	4	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		Yes	All	GR09	1	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		Yes	Yes	GR09	1	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		All	All	GR10	13	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		All	Yes	GR10	13	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	All	GR10	8	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	Yes	GR10	8	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		Yes	All	GR10	5	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		Yes	Yes	GR10	5	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		All	All	GR11	11	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		All	Yes	GR11	11	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	All	GR11	9	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	Yes	GR11	9	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		Yes	All	GR11	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		Yes	Yes	GR11	2	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		All	All	GR12	365	30	4	22	0	4	0	13.3	73.3	0.0	13.3	0.0
2020-21	D	26	10264		Mono	Mono County Office of Education		All	Yes	GR12	365	30	4	22	0	4	0	13.3	73.3	0.0	13.3	0.0
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	All	GR12	5	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		No 	Yes	GR12	5	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	26	10264		Mono	Mono County Office of Education		Yes	All	GR12	360	30	4	22	0	4	0	13.3	73.3	0.0	13.3	0.0
2020-21	D	26	10264		Mono	Mono County Office of Education		Yes	Yes	GR12	360	30	4	22	0	4	0	13.3	73.3	0.0	13.3	0.0
2020-21	D	26	10264		Mono	Mono County Office of Education		All	All	RA	7	0	*	*	*	*	*	*	*	*	*	*
